idcomp	Directorio	Secuencia_p	Orden	Hogar	Regis	P6016	P6020	P6030	P6030s1	P6030s3	P6040	P6050	P6070	P6090	P6140	P6150	P6100	P6110	P6120	P6125	P6160	P6170	P6175	P6210	P6210s1	P6220	Area	Esc	Mes	Dpto
3760218131	3760218	1	3	1	10	3	2	1	6	1968	47	3	6	1			1	1	28000	2	1	2		6	5	4	73	16	6	73
3760218141	3760218	1	4	1	10	3	1	1	2	2009	6	3		1			1	5		2	1	1	1	3	0		73	0	6	73
3760219111	3760219	1	1	1	10	1	1	1	4	1979	36	1	2	1			1	1	40000	2	1	2		6	3	3	73	14	6	73
3760219121	3760219	1	2	1	10	2	2	1	8	1987	27	2	2	1			1	5		2	1	2		5	11	2	73	11	6	73
3760219131	3760219	1	3	1	10	2	2	1	1	2006	9	3		1			1	5		2	1	1	1	3	3		73	3	6	73
3760219141	3760219	1	4	1	10	2	2	1	6	2013	2	3		1			1	5		2							73		6	73
3760220111	3760220	1	1	1	10	1	1	1	1	1955	60	1	3	1			1	5		2	1	2		4	9		73	9	6	73
3760220121	3760220	1	2	1	10	2	2	1	12	1954	60	2	3	1			3			2	1	2		4	8		73	8	6	73
3760220131	3760220	1	3	1	10	3	1	1	10	1985	29	3	6	1			1	1	40000	2	1	1	2	6	4	2	73	15	6	73
3760220141	3760220	1	4	1	10	4	1	1	5	1988	27	3	6	1			1	1	80000	2	1	2		6	5	4	73	16	6	73
3760220151	3760220	1	5	1	10	5	1	1	4	1994	21	3	6	2	1	6				1	1	2		6	1	2	73	12	6	73
3760221111	3760221	1	1	1	10	1	2	1	4	1968	47	1	3	1			1	5		2	1	2		4	7		73	7	6	73
3760221121	3760221	1	2	1	10	2	1	1	9	1958	56	2	3	1			1	1	53000	2	1	2		5	11	2	73	11	6	73
3760221131	3760221	1	3	1	10	3	1	1	3	1996	19	3	6	1			1	5		2	1	1	1	6	1	2	73	12	6	73
3760221141	3760221	1	4	1	10	1	1	1	5	2000	15	3	6	1			1	5		2	1	1	1	4	8		73	8	6	73
3760222111	3760222	1	1	1	10	1	1	1	4	1963	52	1	2	1			1	3	80500	2	1	2		5	11	2	73	11	6	73
3760222121	3760222	1	2	1	10	2	2	1	8	1966	48	2	2	1			3			2	1	2		4	7		73	7	6	73
3760222131	3760222	1	3	1	10	2	1	1	9	2010	4	3		1			3			2	2	2		1	0		73	0	6	73
3760223111	3760223	1	1	1	10	1	2	1	2	1979	36	1	4	1			3			2	1	2		4	6		73	6	6	73
3760223121	3760223	1	2	1	10	1	1	1	6	2009	6	3		1			1	5		2	2	1	1	2	0		73	0	6	73
3760223131	3760223	1	3	1	10	3	2	1	1	1955	60	5	5	1			3			1	1	2		3	5		73	5	6	73
3760223141	3760223	1	4	1	10	4	2	1	7	1973	41	5	4	1			2	5		1	1	2		3	5		73	5	6	73
3760223151	3760223	1	5	1	10	5	2	1	3	1997	18	5	6	1			3			2	1	1	1	5	10	1	73	10	6	73
3760224111	3760224	1	1	1	10	1	1	1	7	1989	25	1	2	2	1	4				2	1	2		6	1	2	73	12	6	73
3760224121	3760224	1	2	1	10	2	2	1	9	1992	22	2	2	2	1	4				1	1	1	2	6	0	2	73	11	6	73
3760224131	3760224	1	3	1	10	2	1	1	6	2012	3	3		2	1	4				1	2	2		1	0		73	0	6	73
3760224141	3760224	1	4	1	10	4	2	1	4	1992	23	5	6	2	1	13				1	1	1	1	6	0	2	73	11	6	73
3760224151	3760224	1	5	1	10	5	1	1	7	1998	16	5	6	1			2	5		2	1	1	2	6	0	2	73	11	6	73
3760225111	3760225	1	1	1	10	1	1	1	2	1976	39	1	2	2	1	24				2	1	2		4	6		73	6	6	73
3760225121	3760225	1	2	1	10	2	2	1	9	1992	22	2	2	2	1	24				2	1	2		5	11	2	73	11	6	73
3760225131	3760225	1	3	1	10	1	2	1	8	1999	15	3	6	2	1	24				2	1	1	1	4	7		73	7	6	73
3760225141	3760225	1	4	1	10	1	2	1	10	2013	1	3		2	2					1							73		6	73
3760225151	3760225	1	5	1	10	1	2	1	2	2015	0	3		2	2					2							73		6	73
3760227111	3760227	1	1	1	10	1	1	1	8	1966	48	1	6	1			1	2	98000	2	1	2		5	11	2	73	11	6	73
3760228111	3760228	1	1	1	10	2	1	1	7	1983	31	1	1	1			1	1	40000	2	1	2		3	4		73	4	6	73
3760228121	3760228	1	2	1	10	2	2	1	3	1988	27	2	1	1			3			2	1	2		5	11	2	73	11	6	73
3760229111	3760229	1	1	1	10	1	2	1	7	1949	65	1	4	1			1	3	80500	2	1	2		3	5		73	5	6	73
3760230111	3760230	1	1	1	10	1	2	1	5	1981	34	1	4	1			1	1	68000	2	1	2		6	5	4	73	16	6	73
3760230121	3760230	1	2	1	10	2	2	1	7	1998	16	3	6	1			1	5		2	1	1	1	5	10	1	73	10	6	73
3760230131	3760230	1	3	1	10	1	1	1	11	2009	5	3		1			1	5		2	2	1	1	2	0		73	0	6	73
3760231111	3760231	1	1	1	10	1	2	1	7	1952	62	1	5	1			1	2	228000	2	1	2		6	5	4	73	16	6	73
3760231121	3760231	1	2	1	10	2	1	1	3	1973	42	3	2	1			1	3	170000	2	1	2		6	5	4	73	16	6	73
3760237111	3760237	1	1	1	10	1	1	1	4	1961	54	1	3	1			1	1	48000	2	1	2		3	5		73	5	6	73
3760237121	3760237	1	2	1	10	2	2	1	6	1967	48	2	3	1			1	5		2	1	2		4	6		73	6	6	73
3760237131	3760237	1	3	1	10	3	2	1	9	1994	20	3	6	1			3			2	1	1	1	6	0	2	73	11	6	73
3760238111	3760238	1	1	1	10	1	1	1	10	1964	50	1	3	1			1	1	52000	2	1	2		4	8		73	8	6	73
3760238121	3760238	1	2	1	10	2	2	1	5	1968	47	2	3	1			1	5		2	1	2		5	11	2	73	11	6	73
3760238131	3760238	1	3	1	10	2	1	1	8	1997	17	3	6	1			1	5		2	1	1	2	6	1	2	73	12	6	73
3760239111	3760239	1	1	1	10	1	1	1	7	1981	33	1	3	1			1	1	30000	2	1	2		5	11	2	73	11	6	73
3760239121	3760239	1	2	1	10	2	2	1	12	1979	35	2	3	1			3			2	1	2		5	11	2	73	11	6	73
3760239131	3760239	1	3	1	10	2	2	1	10	2004	10	3	6	1			3			2	1	1	1	4	0		73	5	6	73
3760239141	3760239	1	4	1	10	2	2	1	2	2009	6	3		1			3			2	1	1	1	3	0		73	0	6	73
3760240111	3760240	1	1	1	10	1	2	1	12	1940	74	1	2	1			1	5		1	1	2		4	9		73	9	6	73
3760240121	3760240	1	2	1	10	2	1	1	6	1938	77	2	2	1			1	2	78000	1	1	2		6	5	4	73	16	6	73
3760240131	3760240	1	3	1	10	3	2	1	2	1981	34	3	6	1			1	1	59100	2	1	1	1	6	7	3	73	18	6	73
3760241111	3760241	1	1	1	10	2	1	1	1	1978	37	1	3	1			1	5		2	1	2		6	3	3	73	14	6	73
3760241121	3760241	1	2	1	10	2	2	1	10	1979	35	2	3	1			1	3	80500	2	1	2		6	5	4	73	16	6	73
3760241131	3760241	1	3	1	10	2	1	1	8	2004	10	3	6	1			1	5		2	1	1	2	3	4		73	4	6	73
3760242111	3760242	1	1	1	10	3	1	1	7	1966	48	1	2	1			1	5		2	2	2		1	0		73	0	6	73
3760242121	3760242	1	2	1	10	3	2	1	3	1964	51	2	2	1			1	5		2	1	2		5	11	2	73	11	6	73
3760242131	3760242	1	3	1	10	3	1	1	6	1992	23	3	6	1			1	1	44000	2	1	1	2	6	3	3	73	14	6	73
3760242141	3760242	1	4	1	10	4	1	1	12	1993	21	3	6	1			3			2	1	2		4	9		73	9	6	73
3760242151	3760242	1	5	1	10	3	2	1	8	1997	17	3	6	1			3			2	1	1	1	5	10	1	73	10	6	73
3760243111	3760243	1	1	1	10	1	1	1	2	1990	25	1	1	1			2	1	47000	2	1	2		5	11	2	73	11	6	73
3760243121	3760243	1	2	1	10	2	2	1	7	1992	22	2	1	1			1	1	25800	2	1	2		6	1	3	73	12	6	73
3760243212	3760243	2	1	2	10	1	2	1	9	1992	22	1	4	1			1	5		2	1	1	2	6	3	2	73	14	6	73
3760244111	3760244	1	1	1	10	1	2	1	10	1981	33	1	6	1			1	1	26000	2	1	2		6	2	3	73	13	6	73
3760245111	3760245	1	1	1	10	1	1	1	12	1964	50	1	2	1			1	1	78000	2	1	2		6	5	4	73	16	6	73
3760245121	3760245	1	2	1	10	2	2	1	7	1979	35	2	2	1			1	5		2	1	2		5	11	2	73	11	6	73
3760245131	3760245	1	3	1	10	1	1	1	8	1994	20	3	6	1			1	5		2	1	1	2	6	3	2	73	14	6	73
3760245141	3760245	1	4	1	10	1	2	1	12	1998	16	3	6	1			1	5		2	1	1	2	5	10	1	73	10	6	73
3760245151	3760245	1	5	1	10	1	1	1	12	2005	9	3		1			1	5		2	1	1	2	3	3		73	3	6	73
3760246111	3760246	1	1	1	10	1	2	1	7	1969	45	1	4	1			3			2	1	2		5	10	1	73	10	6	73
3760246121	3760246	1	2	1	10	1	2	1	11	1989	25	3	6	1			3			2	1	1	2	6	7	4	73	18	6	73
3760246131	3760246	1	3	1	10	3	1	1	1	2001	14	3	6	1			3			2	1	1	2	5	10	1	73	10	6	73
3760247111	3760247	1	1	1	10	1	2	1	9	1976	38	1	6	1			1	1	40250	2	1	2		6	2	3	73	13	6	73
3760247121	3760247	1	2	1	10	1	2	1	9	1975	39	9	4	1			1	1	172000	2	1	2		6	5	4	73	16	6	73
3760250111	3760250	1	1	1	10	1	1	1	4	1920	95	1	3	1			1	5		2	1	2		3	4		73	4	6	73
3760250121	3760250	1	2	1	10	2	2	1	8	1930	84	2	3	1			1	2	200000	2	1	2		5	11	2	73	11	6	73
3760253111	3760253	1	1	1	10	1	2	1	11	1934	80	1	4	1			1	5		2	1	2		3	5		73	5	6	73
3760253212	3760253	2	1	2	10	1	1	1	11	1967	47	1	3	1			1	1	32000	2	1	2		4	9		73	9	6	73
3760253222	3760253	2	2	2	10	2	2	1	5	1964	51	2	3	1			1	5		2	1	2		6	2	3	73	13	6	73
3760253232	3760253	2	3	2	10	1	2	1	1	1992	23	3	6	2	1	6				2	1	1	1	6	4	2	73	15	6	73
3760253242	3760253	2	4	2	10	1	1	1	1	2014	1	4		1			9			2							73		6	73
3760253252	3760253	2	5	2	10	5	1	1	2	1994	21	3	6	1			1	5		2	1	1	1	6	2	2	73	13	6	73
3760254111	3760254	1	1	1	10	1	2	1	4	1974	41	1	6	1			1	1	52000	2	1	2		6	5	4	73	16	6	73
3760254121	3760254	1	2	1	10	2	1	1	9	1945	69	5	4	1			1	5		2	1	2		3	2		73	2	6	73
3760254131	3760254	1	3	1	10	3	2	1	9	1954	60	5	4	1			1	5		2	1	2		4	7		73	7	6	73
3760254141	3760254	1	4	1	10	3	1	1	1	2004	11	5	6	1			1	5		2	1	1	2	4	0		73	5	6	73
3760254151	3760254	1	5	1	10	3	1	1	4	2008	7	5		1			1	5		2	1	1	2	3	1		73	1	6	73
3760255111	3760255	1	1	1	10	1	1	1	9	1965	49	1	3	1			1	5		2	1	2		3	5		73	5	6	73
3760255121	3760255	1	2	1	10	2	2	1	7	1971	43	2	3	1			1	5		2	1	2		3	5		73	5	6	73
3760255131	3760255	1	3	1	10	3	1	1	12	1989	25	3	6	1			1	1	26000	2	1	2		5	11	2	73	11	6	73
3760255141	3760255	1	4	1	10	4	2	1	10	1992	22	3	6	1			1	1	24600	2	1	1	1	6	3	3	73	14	6	73
3760256111	3760256	1	1	1	10	1	1	1	2	1973	42	1	3	1			3			2	1	2		4	6		73	6	6	73
3760256121	3760256	1	2	1	10	2	2	1	2	1968	47	2	3	1			3			2	1	2		4	6		73	6	6	73
3760256131	3760256	1	3	1	10	3	1	1	6	1992	23	3	6	1			1	1	75000	2	1	2		5	11	2	73	11	6	73
3760256141	3760256	1	4	1	10	4	2	1	6	1995	20	3	6	1			3			2	1	2		5	10	1	73	10	6	73
3760257111	3760257	1	1	1	10	1	2	1	3	1954	61	1	5	1			1	2	75000	2	1	2		4	7		73	7	6	73
3760258111	3760258	1	1	1	10	1	1	1	4	1975	40	1	1	1			1	5		2	1	2		6	5	4	73	16	6	73
3760258121	3760258	1	2	1	10	2	2	1	7	1992	22	2	1	1			1	1	30000	2	1	2		6	2	3	73	13	6	73
3760259111	3760259	1	1	1	10	1	1	1	6	1967	48	1	4	2	1	9				1	1	2		5	11	2	73	11	6	73
3760259121	3760259	1	2	1	10	1	1	1	10	2002	12	3	6	1			1	5		2	1	1	1	4	7		73	7	6	73
3760260111	3760260	1	1	1	10	1	1	1	8	1983	31	1	2	1			1	1	70000	2	1	2		4	9		73	9	6	73
3760260121	3760260	1	2	1	10	2	2	1	8	1983	31	2	2	1			1	5		2	1	2		5	11	2	73	11	6	73
3760260131	3760260	1	3	1	10	2	1	1	3	2007	8	3		1			1	5		2	1	1	2	3	2		73	2	6	73
3760260141	3760260	1	4	1	10	2	1	1	5	2013	2	3		1			1	5		2							73		6	73
3760261111	3760261	1	1	1	10	1	1	1	11	1980	34	1	2	1			1	1	35000	2	1	2		5	11	2	73	11	6	73
3760261121	3760261	1	2	1	10	2	2	1	11	1982	32	2	2	1			1	5		2	1	2		5	10	1	73	10	6	73
3760261131	3760261	1	3	1	10	2	2	1	5	2000	15	3	6	1			1	5		2	1	1	1	4	7		73	7	6	73
3760261141	3760261	1	4	1	10	2	1	1	10	2006	8	3		1			1	5		2	1	1	1	3	2		73	2	6	73
3760262111	3760262	1	1	1	10	1	2	1	9	1951	63	1	3	1			1	2	78000	2	1	2		3	5		73	5	6	73
3760262121	3760262	1	2	1	10	2	1	1	9	1947	67	2	3	1			1	3	80600	2	1	2		3	4		73	4	6	73
3760262131	3760262	1	3	1	10	3	1	1	3	1971	44	3	3	1			1	3	80600	2	1	2		5	12	2	73	12	6	73
3760262141	3760262	1	4	1	10	1	2	1	2	1985	30	5	3	1			1	5		2	1	2		4	7		73	7	6	73
3760262151	3760262	1	5	1	10	1	2	1	6	2009	6	4		1			1	5		2	1	1	1	3	0		73	0	6	73
3760262212	3760262	2	1	2	10	1	2	1	8	1960	54	1	4	1			3			2	1	2		3	5		73	5	6	73
3760262222	3760262	2	2	2	10	2	1	1	2	1989	26	3	6	1			3			2	1	2		6	2	3	73	13	6	73
3760262232	3760262	2	3	2	10	2	2	1	5	2006	9	4		1			3			2	1	1	1	3	2		73	2	6	73
3760262242	3760262	2	4	2	10	4	2	1	7	1938	76	5	5	1			3			2	1	2		3	1		73	1	6	73
3760262252	3760262	2	5	2	10	5	2	1	7	1968	46	5	4	1			1	5		2	1	2		4	9		73	9	6	73
3760263111	3760263	1	1	1	10	1	2	1	12	1958	56	1	4	1			1	5		2	1	2		6	5	4	73	16	6	73
3760263121	3760263	1	2	1	10	1	1	1	8	1981	33	3	6	1			1	3	80600	2	1	1	1	6	2	2	73	13	6	73
3760264111	3760264	1	1	1	10	1	1	1	5	1950	65	1	2	1			3			2	1	2		4	8		73	8	6	73
3760264121	3760264	1	2	1	10	2	2	1	10	1968	46	2	2	1			3			2	1	2		5	11	2	73	11	6	73
3760264131	3760264	1	3	1	10	3	2	1	1	1999	16	3	6	1			3			2	1	1	1	5	10	1	73	10	6	73
3760264141	3760264	1	4	1	10	4	1	1	7	2002	12	3	6	1			3			2	1	1	1	4	6		73	6	6	73
3760265111	3760265	1	1	1	10	1	2	1	5	1962	53	1	4	1			2	1	240000	2	1	2		6	11	5	73	22	6	73
3760265121	3760265	1	2	1	10	1	1	1	6	2000	15	3	6	1			2	5		2	1	1	2	4	9		73	9	6	73
3760265131	3760265	1	3	1	10	3	2	1	10	1941	73	5	5	1			1	5		2	1	2		3	5		73	5	6	73
3760266111	3760266	1	1	1	10	1	2	1	12	1985	29	1	4	1			1	3	80600	1	1	2		5	11	2	73	11	6	73
3760266121	3760266	1	2	1	10	1	1	1	2	2003	12	3	6	1			1	5		2	1	1	1	3	4		73	4	6	73
3760266131	3760266	1	3	1	10	1	1	1	2	2007	8	3		1			1	5		2	1	1	1	3	2		73	2	6	73
3760266141	3760266	1	4	1	10	1	2	1	2	1977	38	5	6	1			1	3	80600	2	1	2		6	5	4	73	16	6	73
3760267111	3760267	1	1	1	10	1	2	1	6	1960	55	1	5	1			1	2	240000	2	1	2		4	7		73	7	6	73
3760267121	3760267	1	2	1	10	1	2	1	3	1991	24	3	6	1			1	3	180000	2	1	2		6	5	4	73	16	6	73
3760267131	3760267	1	3	1	10	1	1	1	9	1996	18	3	6	1			1	5		2	1	1	2	6	1	2	73	12	6	73
3760268111	3760268	1	1	1	10	1	2	1	4	1994	21	1	3	1			2	5		2	1	1	2	6	4	3	73	15	6	73
3760268121	3760268	1	2	1	10	1	1	1	7	2014	0	3		1			2	5		2							73		6	73
3760268131	3760268	1	3	1	10	3	2	1	5	1975	40	5	6	1			1	1	28000	2	1	2		5	11	2	73	11	6	73
3760269111	3760269	1	1	1	10	1	2	1	3	1969	46	1	2	1			3			2	1	2		3	5		73	5	6	73
3760269121	3760269	1	2	1	10	2	1	1	4	1975	40	2	2	1			3			2	1	2		3	4		73	4	6	73
3760269131	3760269	1	3	1	10	2	2	1	5	1999	16	3	6	1			1	5		2	1	1	1	4	9		73	9	6	73
3760270111	3760270	1	1	1	10	1	1	1	5	1959	56	1	3	1			3			2	1	2		4	6		73	6	6	73
3760270121	3760270	1	2	1	10	2	2	1	4	1960	55	2	3	1			3			2	1	2		3	4		73	4	6	73
3760270131	3760270	1	3	1	10	3	1	1	2	1989	26	3	6	1			1	1	27500	2	1	2		6	1	3	73	12	6	73
3760270141	3760270	1	4	1	10	4	2	1	4	1992	23	3	6	1			3			2	1	1	1	6	2	3	73	13	6	73
3760271111	3760271	1	1	1	10	1	1	1	9	1956	58	1	4	1			1	1	82000	2	1	2		5	11	2	73	11	6	73
3760272111	3760272	1	1	1	10	1	1	1	9	1983	31	1	3	1			1	1	32000	2	1	1	1	6	0	2	73	11	6	73
3760272121	3760272	1	2	1	10	2	2	1	5	1980	35	2	3	1			1	1	30000	2	1	2		5	11	2	73	11	6	73
3760272131	3760272	1	3	1	10	2	1	1	8	2010	4	3		1			1	5		2	2	1	2	2	0		73	0	6	73
3760272141	3760272	1	4	1	10	4	2	1	1	1962	53	5	4	1			1	5		2	1	2		5	11	2	73	11	6	73
3760274111	3760274	1	1	1	10	1	1	1	5	1968	47	1	3	1			1	1	28500	2	1	2		6	1	2	73	12	6	73
3760274121	3760274	1	2	1	10	2	2	1	1	1985	30	2	3	1			1	1	32000	2	1	1	1	6	3	2	73	14	6	73
3760276111	3760276	1	1	1	10	1	1	1	9	1967	47	1	2	1			1	3	80600	2	1	2		5	11	2	73	11	6	73
3760276121	3760276	1	2	1	10	2	2	1	2	1966	49	2	2	1			1	5		2	1	2		5	11	2	73	11	6	73
3760276131	3760276	1	3	1	10	3	2	1	7	1996	18	3	6	1			1	1	28000	1	1	2		6	2	3	73	13	6	73
3760277111	3760277	1	1	1	10	1	2	1	12	1981	33	1	4	1			1	1	120000	2	1	2		6	6	5	73	17	6	73
3760277121	3760277	1	2	1	10	1	2	1	2	2011	4	3		1			1	5		2	1	1	2	2	0		73	0	6	73
3760277131	3760277	1	3	1	10	3	2	1	11	1955	59	5	4	1			1	2	90000	2	1	2		5	11	2	73	11	6	73
3760278111	3760278	1	1	1	10	3	2	1	10	1958	56	1	3	1			1	3	80500	2	1	2		5	11	2	73	11	6	73
3760278121	3760278	1	2	1	10	2	1	1	3	1941	74	2	3	1			1	5		2	1	2		5	11	2	73	11	6	73
3760278131	3760278	1	3	1	10	3	1	1	7	1981	33	3	6	2	1	3				2	1	2		6	3	3	73	14	6	73
3760279111	3760279	1	1	1	10	1	1	1	9	1965	49	1	3	1			1	5		2	1	2		3	5		73	5	6	73
3760279121	3760279	1	2	1	10	2	2	1	7	1976	38	2	3	1			1	3	80500	2	1	2		5	11	2	73	11	6	73
3760279131	3760279	1	3	1	10	2	1	1	11	1997	17	3	6	1			1	5		2	1	1	1	6	0	2	73	11	6	73
3760279141	3760279	1	4	1	10	2	2	1	9	2008	6	3		1			1	5		2	1	1	2	3	0		73	0	6	73
3760280111	3760280	1	1	1	10	1	1	1	5	1937	78	1	6	1			1	2	78000	2	1	2		5	11	2	73	11	6	73
3760280121	3760280	1	2	1	10	2	2	1	7	1950	64	5	6	1			1	2	120000	2	1	2		6	5	4	73	16	6	73
3760281111	3760281	1	1	1	10	1	1	1	2	1970	45	1	3	1			1	5		2	1	2		6	3	2	73	14	6	73
3760281121	3760281	1	2	1	10	2	2	1	10	1972	42	2	3	1			1	3	80500	2	1	2		6	5	4	73	16	6	73
3760281131	3760281	1	3	1	10	1	2	1	9	2006	8	3		1			1	5		2	1	1	2	3	3		73	3	6	73
3760282111	3760282	1	1	1	10	3	2	1	1	1934	81	1	5	1			1	2	78000	2	1	2		3	5		73	5	6	73
3760282121	3760282	1	2	1	10	3	1	1	1	1953	62	3	6	1			1	2	98	2	1	2		5	11	2	73	11	6	73
3760282131	3760282	1	3	1	10	3	2	1	5	1964	51	3	6	1			3			2	1	2		4	8		73	8	6	73
3760282141	3760282	1	4	1	10	3	1	1	5	1965	50	3	6	1			1	4		2	1	2		4	9		73	9	6	73
3760282151	3760282	1	5	1	10	5	1	1	7	1966	48	3	6	1			1	1	25800	2	1	2		4	8		73	8	6	73
3760282161	3760282	1	6	1	10	3	2	1	12	1971	43	3	4	1			1	1	25800	2	1	2		5	11	2	73	11	6	73
3760282171	3760282	1	7	1	10	7	1	1	8	1997	17	4	6	1			1	5		2	1	2		5	11	2	73	11	6	73
3760282181	3760282	1	8	1	10	8	1	1	7	1999	15	4	6	1			1	5		2	1	1	1	4	8		73	8	6	73
3760282191	3760282	1	9	1	10	3	2	1	3	2001	14	4	6	1			1	5		2	1	1	1	4	8		73	8	6	73
3760283111	3760283	1	1	1	10	1	1	1	10	1969	45	1	2	1			1	1	25800	2	1	2		5	11	2	73	11	6	73
3760283121	3760283	1	2	1	10	2	2	1	8	1972	42	2	2	1			1	4		2	1	2		5	11	2	73	11	6	73
3760283131	3760283	1	3	1	10	3	2	1	3	1994	21	3	6	1			1	5		2	1	2		6	1	3	73	12	6	73
3760283141	3760283	1	4	1	10	3	1	1	11	1997	17	3	6	1			1	5		2	1	1	1	4	7		73	7	6	73
3760284111	3760284	1	1	1	10	1	1	1	7	1984	30	1	6	1			1	1	94600	2	1	1	1	6	5	4	73	16	6	73
3760285111	3760285	1	1	1	10	1	2	1	6	1937	78	1	5	1			1	3	80500	2	1	2		3	5		73	5	6	73
3760285121	3760285	1	2	1	10	1	1	1	8	1991	23	4	6	1			1	5		2	1	1	2	6	1	2	73	12	6	73
3760288111	3760288	1	1	1	10	1	1	1	11	1954	60	1	3	1			2	2	120000	2	1	2		4	7		73	7	6	73
3760288121	3760288	1	2	1	10	2	2	1	6	1947	68	2	3	1			2	5		2	1	2		3	5		73	5	6	73
3760288131	3760288	1	3	1	10	3	1	1	9	1979	35	3	6	1			1	1	80000	2	1	2		6	6	5	73	17	6	73
3760288141	3760288	1	4	1	10	3	1	1	3	2005	10	4	6	1			1	5		2	1	1	2	3	4		73	4	6	73
3760293111	3760293	1	1	1	10	2	1	1	8	1957	57	1	3	1			1	1	25800	2	1	2		4	9		73	9	6	73
3760293121	3760293	1	2	1	10	2	2	1	5	1967	48	2	3	1			1	5		2	1	2		4	8		73	8	6	73
3760293131	3760293	1	3	1	10	3	2	1	8	1986	28	3	4	1			1	1	36000	2	1	2		6	2	3	73	13	6	73
3760293141	3760293	1	4	1	10	2	2	1	3	2010	5	4		1			1	5		2	2	1	1	2	0		73	0	6	73
3760293151	3760293	1	5	1	10	2	1	1	11	2012	2	4		1			1	5		2							73		6	73
3760708111	3760708	1	1	1	10	1	1	1	6	1966	49	1	6	1			1	3	92000	2	1	2		6	5	4	76	16	6	76
3760708121	3760708	1	2	1	10	2	2	1	3	1937	78	5	4	1			1	5		2	1	2		3	3		76	3	6	76
3760709111	3760709	1	1	1	10	1	1	1	1	1956	59	1	4	1			3			2	2	2		1	0		76	0	6	76
3760711111	3760711	1	1	1	10	1	1	1	9	1956	58	1	4	1			3			2	1	2		3	3		76	3	6	76
3760712111	3760712	1	1	1	10	1	1	1	12	1965	49	1	3	1			1	5		2	1	2		6	3	3	76	14	6	76
3760712121	3760712	1	2	1	10	2	2	1	8	1968	46	2	3	1			1	3	98	2	1	2		6	5	4	76	16	6	76
3760712131	3760712	1	3	1	10	1	1	1	5	2000	15	3	6	1			1	5		2	1	1	2	4	8		76	8	6	76
3760714111	3760714	1	1	1	10	1	1	1	5	1989	26	1	1	1			1	3	100000	2	1	2		6	5	4	76	16	6	76
3760714121	3760714	1	2	1	10	2	2	1	5	1989	26	2	1	1			1	5		2	1	1	2	6	2	3	76	13	6	76
3760714131	3760714	1	3	1	10	2	2	1	5	2009	6	3		1			1	5		2	2	1	2	2	0		76	0	6	76
3760715111	3760715	1	1	1	10	1	2	1	9	1976	38	1	6	1			1	1	25760	2	1	2		6	3	3	76	14	6	76
3760715121	3760715	1	2	1	10	2	2	1	9	1995	19	3	6	2	1	2				2	1	2		5	11	2	76	11	6	76
3760715131	3760715	1	3	1	10	1	1	1	12	2012	2	4		2	1	4				2							76		6	76
3760715141	3760715	1	4	1	10	1	2	1	9	2008	6	3		1			1	5		2	1	1	2	3	0		76	0	6	76
3760716111	3760716	1	1	1	10	1	1	1	3	1969	46	1	3	1			1	1	80000	2	1	2		5	11	2	76	11	6	76
3760716121	3760716	1	2	1	10	2	2	1	5	1980	35	2	3	1			1	5		2	1	2		5	11	2	76	11	6	76
3760716131	3760716	1	3	1	10	1	1	1	9	1999	15	3	6	1			1	5		2	1	1	2	4	9		76	9	6	76
3760716141	3760716	1	4	1	10	1	1	1	6	2003	12	3	6	1			1	5		2	1	1	2	4	6		76	6	6	76
3760717111	3760717	1	1	1	10	1	1	1	3	1948	67	1	2	1			1	2	200000	2	1	2		6	1	2	76	12	6	76
3760717121	3760717	1	2	1	10	1	2	1	5	1964	51	2	2	1			1	5		2	1	2		3	5		76	5	6	76
3760717131	3760717	1	3	1	10	1	1	1	3	2000	15	3	6	1			1	5		2	1	1	1	4	8		76	8	6	76
3760718111	3760718	1	1	1	10	1	2	1	4	1968	47	1	6	1			3			2	1	2		5	11	2	76	11	6	76
3760718121	3760718	1	2	1	10	2	2	1	12	1991	23	3	6	1			3			2	1	2		5	11	2	76	11	6	76
3760718131	3760718	1	3	1	10	3	1	1	2	1996	19	3	6	1			3			2	1	2		5	11	2	76	11	6	76
3760718141	3760718	1	4	1	10	1	2	1	7	2011	3	4		1			3			2	2	1	2	2	0		76	0	6	76
3760718212	3760718	2	1	2	10	1	2	1	5	1942	73	1	4	1			3			2	1	2		4	6		76	6	6	76
3760718222	3760718	2	2	2	10	2	1	1	11	1979	35	3	6	1			1	3	80450	2	1	2		5	11	2	76	11	6	76
3760718313	3760718	3	1	3	10	1	1	1	3	1969	46	1	6	1			1	1	60000	2	1	2		5	11	2	76	11	6	76
3760721111	3760721	1	1	1	10	1	1	1	2	1949	66	1	3	1			1	2	87000	2	1	2		3	5		76	5	6	76
3760721121	3760721	1	2	1	10	2	2	1	10	1960	54	2	3	1			1	5		2	1	1	1	6	0	2	76	11	6	76
3760722111	3760722	1	1	1	10	1	1	1	11	1955	59	1	2	1			1	1	46000	2	1	2		4	7		76	7	6	76
3760722121	3760722	1	2	1	10	2	2	1	8	1981	33	2	2	1			3			2	1	2		5	11	2	76	11	6	76
3760722131	3760722	1	3	1	10	2	2	1	5	1999	16	3	6	1			3			2	1	1	1	4	8		76	8	6	76
3760722141	3760722	1	4	1	10	2	1	1	2	2001	14	3	6	1			3			2	1	1	1	4	0		76	5	6	76
3760722151	3760722	1	5	1	10	2	1	1	5	2003	12	3	6	1			3			2	1	1	1	4	0		76	5	6	76
